subjid,date,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-NaN_cue-cond-trial.nocue
189,61317,810,808,835.5,795.25,929,790.0909091,1095.25,796.5,811.3636364,871.8181818,978.5,1148.666667,1011.909091,1013.5,1125.75,927.4166667,920.75,1015,985.1818182,993.9166667,953.5,1012.5,860.4545455,966.3333333,990.75,875.5454545,926.5,1057,705.1818182,980.5555556,1055.25,886.75,915.8333333,976.25,1194,982.5833333,877.5,1247.333333,976.4,1140.142857
191,61317,753.5,699.25,873,723.75,1051.333333,785.0909091,1052.25,763,885.75,817.6666667,1052,1110,962.1818182,996.6666667,939.5,869.3636364,894.5,957.5,890.3,1021.3,975.3333333,1101,847.8181818,736,833.25,739.5555556,999.25,933.75,777.1818182,979.7272727,1020.25,905.75,970.5833333,698.3333333,937.3333333,881.0909091,995,995.3333333,888.25,1032.833333
193,61317,1058.25,865.75,942.3,1028,854.3333333,829.6666667,847.6666667,902,691.875,922.7,nan,1444,758,849,719,778.5,766.5,1114,969.75,799.5,983.6666667,972.6666667,903,1110.5,1041,790.1818182,758.75,1120,688.75,928.3333333,nan,1042.5,900,867,nan,926,746,nan,1163,715
196,61417,546.25,552,613.8333333,497.5,592.75,605.6363636,590.5,613.75,590.6666667,559.3636364,852.3333333,911.6666667,830.0909091,737.6666667,870.6666667,715.9166667,746.5,791.25,769.8181818,840,583.25,598.5,583.6666667,580.5,658.5,512.4166667,534.75,596.25,531.6666667,672.3333333,823.5,713,806.4,693.75,865,706.2,720.5,865.5,771.9166667,785.5
202,61317,921.5,964,774.7272727,776.5,1002.75,757.9090909,803.75,875.75,777.3333333,767.4166667,889.25,935,888.0833333,1133.5,1060,940.1666667,1055.333333,1068.25,812.2727273,918.2727273,946.75,759.5,881,1039,886.75,700.5454545,912.5,929.5,714,925.1666667,1073.5,1088.25,998,944.25,1274,817.3636364,1021,916,793,824.6363636
210,61317,423.5,396,438.4545455,357.25,430,413.7,413.75,457.5,419.9090909,401.5833333,492.3333333,839,501.5833333,516,564,397.8181818,415.3333333,477.25,436.5454545,532.7272727,469.5,437.25,415.1666667,465,469.5,387.5833333,440.25,437.6666667,392.4166667,453.8,595,483.3333333,538.75,517,nan,453.6363636,443.5,578,451.6666667,500.8333333
212,61317,555,479.5,629.7,531.25,575.6666667,550.25,688,748.5,546.6666667,604.9,nan,598.5,589.5,nan,511,436.5,573,696,662,525,638.5,558,619,569.6666667,748.5,589.0833333,710.5,702.3333333,589.4166667,669.75,nan,632,522,507,nan,640,722,nan,814,683
214,61317,778,859.25,917.4166667,675.75,852.25,890,932.25,822.75,889,794.0909091,1001.75,1203.5,1016.818182,1477,1303,912.7272727,979.5,1077.5,1021.363636,1080.666667,826.6666667,769,1026,1141.5,992,807.1818182,774,1256.5,722.3333333,981.9166667,1207.333333,1049.25,1075.272727,874,1213.25,1045,915.6666667,1244.75,1033,1131.363636
216,61317,874.5,722.25,790.5833333,796,796,744.8181818,890.5,884.5,739.25,848.3333333,1021.75,1231,989.5454545,1107.333333,990.3333333,929.8333333,855,1044.5,948.2727273,1055.25,688.25,901.75,774,854,931.25,886.25,951.5,1023.5,723.5,815.8181818,1074.25,854.75,1137.7,956.5,983.75,1038.833333,827.6666667,1126,879.1818182,1098.3
217,61317,627.75,657,663.2,736,665.3333333,597.2222222,610.6666667,764.6666667,486.2222222,663.4,nan,nan,860,722,817,529,601.5,562,692.3333333,677,712.25,577.3333333,682.6363636,694.25,645,587.4166667,634,817,577.1666667,712.875,nan,587,624,535,nan,527.3333333,520,nan,758,624
219,61417,687,878.5,774.8181818,1124.25,nan,488,751,1108.25,527.25,762,652,710,859.8888889,869.5,823,707.5555556,851.3333333,nan,460.5,661.5,663,733.25,912,945.5,477,1016,822.5,474,789.75,838.6666667,1217,nan,970.5,683,522,947.75,942,184,1103.5,482
228,61317,796.25,879.25,775.3333333,724.25,763,686,722,797,703.8333333,721.0833333,786.5,856.6666667,801.7272727,802.6666667,898,819.2727273,877.25,783.6666667,798.3,789.8333333,732.5,936.25,708.8333333,762.3333333,904,701.5833333,884.75,784.75,651.5,729.6666667,983.75,691.75,850.4166667,816.6666667,801.6666667,803.3636364,779,855,792.9166667,865.4545455
231,61317,776.3333333,660.75,934.9166667,567.5,977.5,692.8181818,834.25,810.25,656,682.75,1007.5,1123.5,974.9166667,968.5,1137.25,808.4166667,859,994.75,792.4545455,968.6666667,671.75,917.25,705.0833333,800.5,929.25,617.5,741.25,879.75,616.6666667,786.6666667,968.5,981,891.0909091,871.5,1040,836.4545455,903.25,970.5,899.1666667,898.5833333
235,61317,769.75,905.5,873.75,748.75,922.75,826.6363636,890,800,886.8333333,911,894,1064,992.5833333,1073.25,997.75,895.25,882.5,1028.75,943.75,947.9090909,833.5,843.25,806.75,861,915.25,725,779.75,789,709.7272727,867.4545455,969.5,830.5,928.4166667,852.25,881,845.75,943.25,968.75,908.1666667,1017.5
237,61317,585.25,621,647.9166667,541.25,815.75,597.5,610.5,791.75,544,656.6,698.25,750.6666667,811.4,742.5,842,584.9166667,752.3333333,738.3333333,629.5454545,723.7,635.5,593.25,587.9166667,603.25,728.75,503.3333333,670.5,886,536.25,733.5833333,697.6666667,728.5,690.7142857,611.75,846.3333333,639.4166667,664.5,904.6666667,611.8181818,787.625
243,61317,882,991.25,919,943.5,939.25,741.2727273,890.25,925.25,827.1666667,981.6363636,1025,1228.666667,1071.545455,782.5,1120.5,800.5,805.5,1035.333333,964.4166667,1087.333333,943.25,974.5,977.8333333,981.3333333,994,1003.7,1095.75,1268.5,869.7272727,1128.25,1173.5,1093.5,1071.1,1120.75,1176,1007.333333,1189.333333,1007.333333,947.2,1174.3
244,61317,552.25,639.5,745.3333333,639,809.75,639.8181818,713,856.75,685.0833333,691.2727273,790,849,803.9166667,852.25,818.5,704.5833333,802,829.75,802.1818182,809.4166667,658.5,709.5,702.25,769.25,836.75,604,727,710,597.9166667,753.75,727.6666667,738.25,775.75,772,811,664.75,734.3333333,767.5,645,811
245,61317,684.5,687,636.9166667,725.25,778.75,666.8181818,717.5,740,654.8333333,769.25,807,971.6666667,766.4166667,838.75,835.25,730.9166667,718.5,859.25,763,744.6666667,691.5,673.25,690,695.75,748.25,658,722.5,702.25,637.3333333,819.8333333,780,770.5,781.3333333,768.5,779.5,702.6666667,699,798.5,732.1666667,833
248,61317,798,639.5,902.9,782.5,798.75,802.75,1004.666667,1011.25,791.1111111,905.8333333,1030.25,1298.333333,921.6363636,984,947.6666667,962.8181818,993,1098,962.5,990,882,785.5,807.4444444,922.3333333,961.75,795.8888889,1076,980,894.7272727,990.9090909,971,932.25,981.5555556,868,1187.666667,913.5,1070.75,922,992.4444444,935.6666667
250,61317,695.25,815.25,745.7777778,699.75,684,762.3333333,1055,744.75,733.1666667,761.3333333,972.6666667,1009,814.2727273,829.25,802,717.0833333,726.75,965,745.5,834.7272727,837.5,753.6666667,820.8,627,853.5,626.9166667,616.5,800,533.2727273,870.5555556,881,879,763.8181818,864,853.25,769.8181818,689.6666667,1051,665.0909091,821.5454545
260,61317,797.75,817.5,736.0909091,717.5,786.5,703.2,864,797.5,730,803.3333333,935.75,1262,976.7272727,1036,1060,889.8333333,927.3333333,1042.666667,1045.181818,983.2727273,758.75,873.25,770.1666667,892.25,1033.25,681.9166667,783.75,887.25,623.9166667,827.8333333,1233.5,841.25,1027.1,959.25,1072,911.3,1000,1013,976,1205.363636
264,61417,661.25,648.75,704.5,506,674.75,610.6363636,634,669,608.3333333,640.5833333,801.25,899.25,791.25,732,682,691.5,723.5,813.5,822.25,774.5833333,661.25,608.5,642.75,599.25,643.25,564.8181818,675.5,721.5,572,708.8333333,807,738.25,787.0833333,702.5,903.6666667,778.1666667,652.75,831.5,734,882
267,61417,515.25,623,726.5,473,619.3333333,519.4444444,552,673,521.6666667,713.9,692.25,774,643.125,612,1047.5,680,598.6666667,675,848.4285714,849.1428571,696.3333333,865,712.2,559.6666667,1126.333333,577.4545455,476.5,768.25,560.9,671.125,818,975.6666667,658.8571429,700.3333333,657,742.1666667,779,686,645.625,878.6
270,61417,931,1068.666667,981.7142857,921.3333333,1078.25,901.6666667,680,962.5,932.5,1017.222222,1034.333333,1066.333333,1048.1,1221.333333,1304.333333,1017.285714,847.75,1045.5,1005.181818,1093.666667,811.25,1050,953.7777778,1171.333333,989.25,848.2727273,815,752.3333333,866.25,983.875,1195.666667,1016,1129.25,986.25,1310.5,1008.333333,1034.75,1111.5,972.375,1070.25
274,61417,589,665,643,511.5,622,587.2,574.3333333,630.75,558.75,544.4,944.3333333,737.5,825.3333333,796,983.6666667,719.25,504.3333333,887,632.4444444,784.375,629,659,670.125,603,684,640.1,649,800.5,562,709.5,974.3333333,662,747.8333333,727.6666667,768.5,700,748.75,972,774.2857143,948.1666667
277,61317,575.5,638.75,622.7272727,584.25,664.75,541.1,621.75,701.25,541.3333333,638.0833333,678.5,862,697.25,731.25,820.75,636.8181818,586,706.25,664.4545455,706.4545455,588.25,642.5,558.1666667,680.25,659,527.9166667,580.75,652.5,518.3333333,676.1666667,848,605.25,701.5454545,701.25,781.75,624.4166667,616,743.75,547.1666667,693.5454545
279,61317,1032.25,912,892.3,841,1061.5,910.8,992.75,1220.25,914.2222222,960.4,1129,1368.75,1105.9,943.6666667,1167.5,1055.272727,1076.333333,1264,1028.555556,1159.888889,864.3333333,777,871.8,1079,1013.666667,902.2,1242.5,945,828.2,1003.2,1200,842.3333333,1074.8,967,1164.5,1080.888889,1249,1230,1057.125,1021.5
287,61417,905,628.5,820.8,791.6666667,783.6666667,817.75,674.3333333,844.6666667,767.8,767,849.75,1211,785.2222222,1162.5,915.3333333,911.5454545,1004.25,1060,875.4444444,946.75,620,844.3333333,741.1818182,640.6666667,858.6666667,674.4545455,820.75,850.75,637.6363636,907.6666667,896.5,883.3333333,819.8181818,1049.5,1122.75,853,826,959.5,787.8181818,1080.181818
289,61417,738.25,716.25,732,697,678,625.3636364,748.75,723.5,708.0833333,735.4166667,812,945,791,851.25,1000.5,734.6666667,730.75,880.75,796.75,855.8333333,749,715.75,723.75,714.75,803,596.3333333,679,747.75,628.3333333,758.25,1023.25,763.5,853.7272727,754.75,873.5,728.5833333,707.25,875.75,711.75,849.5
294,61417,689.6666667,754,656.5,873,813.6666667,696.1428571,699.5,967,801.6,673.5,784,878.3333333,890.625,783,1169.666667,698,786.6666667,1176,733.375,757.5555556,nan,884.6666667,727.375,639,992,669,907.3333333,nan,688,797.25,nan,997.5,773.5,1125.333333,567.5,898.5,1463,1207,997,599.6666667
2,21417,457.5,519.5,578.3333333,480.75,566.25,443.4545455,496,476.5,454.5833333,531.6666667,515,nan,537.2222222,676,583,471.1666667,492,520,460.1111111,577.75,527.25,443.5,495.8333333,527,628.25,438.6666667,493.75,663.5,389.5833333,541.5,589.3333333,565,547.4444444,481,585,491.25,494.5,662,516.1666667,609.7
3,21317,693.5,660.5,627.8181818,489.25,809.25,491.3,644.25,841.5,520.0833333,507.4,800.5,1116,682.6666667,683,655,625.3636364,663.5,681,629.0833333,606.3333333,845.5,496,563.1818182,514.25,744.5,606.3636364,515.3333333,648.25,538.25,696.6363636,573,662,656,660.6666667,718.5,595.4,616.5,804.6666667,591.8181818,671.375
4,21317,429.75,476.25,445.8333333,410.5,473.25,389.1,414,474,406.2727273,433.5454545,464.5,557.5,480.8333333,575,543,434.7272727,437.25,511,458,553.2,407,406.5,416,440.75,498,416.5,423.5,446.25,387.0833333,469.0909091,553.6666667,491.75,475.3,510,576.6666667,494.7777778,628.75,564,441.7,520.5
5,21317,616.25,640.5,620.3333333,565.75,625,559,638.75,808.25,609.5454545,640.4166667,681.75,908.5,784.9166667,760.25,778.75,665.4545455,674.75,714.5,690.25,741.4545455,780.5,703,688.4166667,583,744.25,515.0909091,780.25,609.5,577.75,590.9090909,768.25,750.5,778.4,700.5,924.5,653.4545455,776.75,742.25,621,769.5
8,21317,628.75,687.75,630.5,457,654.5,516,557.25,666.25,498.9166667,570.8333333,665,805.25,640.25,682,742.5,607.5,571.75,695.75,599,657.2727273,622.25,573.25,562.6666667,557.5,647.75,499.5,573.75,643.75,500.25,603.75,707.75,655.5,657.6666667,564.25,765.25,591.1666667,666.25,713,592.2727273,687.5454545
12,21317,512.5,620.25,575.7272727,588,634,465.6363636,578.75,510,521.25,558.4,615.5,789,576.4545455,683,765.25,595.25,586.5,640,567.8333333,593.3636364,664.25,614.5,528.9166667,540.5,561,517.75,507.5,507,443.4166667,606.1666667,704.25,742.3333333,667.2727273,586.75,587.6666667,581.0833333,499.5,593,568.4166667,676.2727273
13,21317,655.5,600.5,601,582.75,607,592,538.25,613.75,584.1818182,657.2727273,692,541.75,677.4,653,743.6666667,578.1818182,552.25,649.25,557.0833333,701.7272727,530.75,544.75,588.25,643.6666667,645,520.0833333,560.5,564.5,479.4166667,680.6363636,609.6666667,628.3333333,657.8,608.25,707.6666667,608.9090909,607,763.5,541.4166667,634.75
14,21317,556,751,726.1818182,747,656,631.1,689,814.75,666.1666667,817.6363636,863.3333333,933.3333333,772.8333333,1125.666667,884,721.1,624.25,789,706.1,813.8181818,871.25,703.25,716.9090909,955,844.3333333,744.5,674.5,836.5,816.8333333,846.125,989,725.5,826.2,784,993.3333333,663.5555556,849.25,851.3333333,857.6666667,911.8
15,21317,692.25,602.25,697.8333333,510,744,630.8181818,697.5,706,629.3333333,638,792,890.5,803,776.75,1003.5,730.9166667,731.75,665.3333333,743.1666667,859.9090909,659.25,738.75,583.3333333,685.5,757.75,562.9166667,658.5,823,622.5454545,695.8333333,945.3333333,625.6666667,807.6363636,782.75,920,805.3333333,643.75,760.5,729.9166667,1007.3
16,21317,516,501,606.4166667,467.25,616,489.3,589.3333333,585.5,525.7272727,508.7272727,684.75,695,655.625,1108.666667,852.25,570.8333333,552.3333333,745,618.4,692.1428571,494,698,555.9090909,565.25,514,526.5,588.6666667,636,473.6363636,503.375,827.6666667,667.25,670,648.75,784.25,743.6,582.75,761.3333333,662.6666667,758.625
17,21317,606.25,565.25,542.8,523.75,613.75,523.4,633.6666667,560,520.9166667,547.25,735.5,623.5,675.3,551.25,606.5,511.8333333,594.3333333,731.75,622.6363636,642.5555556,584.6666667,569.25,593.9,470,677.6666667,494.4,560.75,647,513.8181818,608.75,667,646.6666667,613.375,662.6666667,737.6666667,560.4545455,608.5,610.6666667,588.1818182,692.9
18,21317,396.5,389,453.7,452.6666667,465.5,372.6666667,376.25,400.6666667,338.875,397.6,413,447.5,404,nan,362.5,480,362,428,352.6666667,508,530,408.5,410.8181818,413,437,362,374.5,456.25,379.875,444,498,366.5,459.75,413,325,356,409,434,400.5,566
19,21317,528.5,681,597.1666667,588.75,563.3333333,501.6363636,574.75,625.5,551,597.8181818,542.25,800.75,628.1666667,700,836,599.9166667,693.5,911.75,583.4545455,684.5,731.75,597.3333333,566.8181818,611.5,646.25,529.6666667,549.75,683.5,468.5,672.75,805,619.25,710.3333333,608.75,918.3333333,607.0833333,671,738.75,546.0909091,729.1666667
20,21317,604,615.5,723.25,591.75,732.25,604.1818182,718.25,602.75,578.9166667,645.25,812.25,1016.666667,952.3636364,850.75,976.75,730.7,763.25,928,755.25,821.5,578.75,681.75,584.6666667,584.75,743.5,585,544.6666667,710.25,533.6666667,671.8181818,967,615,821.9,716.25,777.3333333,855.1,730.3333333,934,681,810.3636364
21,21317,533.75,514,647.4166667,586.25,613.75,633.5454545,593.6666667,651.75,560.0833333,594.5,710.75,803.75,665.4545455,870,784.3333333,593.7,586,850.25,629.3636364,643.3636364,618,558.75,588.75,638.5,615.25,532.8333333,647.75,672.25,538.5833333,644.9166667,1004,671,831.8,722,673.6666667,626.3636364,648.75,782,664.7272727,776.0909091
22,21317,448,810.5,569.4285714,678.5,929,538,773,939.3333333,526.3,751.5454545,646.5,911,809.1,925.3333333,993,546.8888889,768.6666667,1012,704.6666667,746.3,951.3333333,779.5,921.25,1152.5,647,651.3636364,871.5,581.6666667,752.9,910,951.5,654,1051.166667,940,1007.25,679.1111111,864,1025,688,749.3636364
24,21317,494.5,433.25,586.4166667,492.25,587,521.4545455,559.75,622,479.6363636,515,692,873.5,670.1818182,657.5,801.6666667,705.9,548.25,609,629.1818182,653.5833333,698.25,501.5,543.8333333,484.25,623.25,509.8333333,497.75,518.3333333,525.8333333,542.9090909,722.3333333,566.25,675.7272727,664.75,706,623.875,533.6666667,708.25,596.1,749.0909091
25,21317,991.5,1108.666667,949.1818182,970.5,936.75,835.2222222,861.6666667,1109.75,981.7777778,1127.1,972.6666667,1293,1104,1079.75,857.25,1026.181818,798.25,1015.333333,999,1108.333333,1116.5,881.25,1124.181818,1112,888,1006.916667,999,927,1010.6,1120.4,1052.333333,1072,947.4,953,999,985.7272727,949,1170.25,941.7272727,1162.7
26,21317,501.75,663.6666667,601,645.25,642.5,607.9,653.5,918.5,668.5,775.3333333,743.25,1038,945.5454545,683,867,651.8181818,710.6666667,802.75,671.5555556,746.6363636,646.25,647.75,656.2,648.6666667,605.6666667,723.3636364,574,692.75,574.75,728.0909091,929.25,676.5,886.3333333,649.75,726,679.2222222,687,700.3333333,731.3636364,799.2727273
28,21317,667.75,696.75,856.3333333,729.25,975.5,741.2727273,781.75,756.5,689.9166667,773.5833333,858.25,1116.75,931.9166667,763.25,951,777.8181818,977.75,1102.75,809.5454545,831.3333333,832,777,727.25,787,816,687.4166667,694.5,728,732.6666667,861.1818182,1070.25,1040.5,896.0833333,828,854.5,787.9090909,799,977.5,842.3636364,897.4166667
29,21317,629.75,993,858.9,748.75,808,700.75,720,740.5,618.125,706.3,nan,470,892.25,nan,nan,597.5,717,1089.5,648.3333333,778,956.75,665.5,784.9,693.3333333,489.3333333,707.5454545,666.5,1030.5,721.2,794.1111111,nan,717,796.5,656,nan,549,657,nan,540.5,585
31,21317,538.25,605.25,580.1666667,535.75,664.75,491.0909091,859.5,692.5,520.6363636,718.75,660.75,768.6666667,692.6666667,743.25,711.25,579.6363636,576.5,647,620.6666667,679.7,798.6666667,585.5,631,650,741,505.4166667,616.25,694.75,490.9166667,669.9166667,754.3333333,633.25,715.2727273,667.5,718,622.6363636,615,862.75,627.5833333,770.4
34,21317,519,532,625.0909091,540.25,583.75,494.1818182,566,594.25,477,554.5833333,616,1001.5,581.5,732,584.75,574.4166667,530,609.25,499,571.7272727,535,525.75,558.6666667,539,574.25,497.25,542.5,537.5,438.0833333,604.5,650.3333333,600,587.9,555.6666667,631,568.0909091,486.75,566,510.25,673.75
36,21317,581.75,613.25,738.1666667,692.25,733.5,573.9090909,690,637.75,605.5833333,594.4166667,648.5,923,757.8333333,693.5,773.5,746.6666667,641,740,704.4166667,725.9166667,625.6666667,684.75,659.8181818,692.75,681.5,616.75,593.5,761.5,588.3636364,727.0833333,789.6666667,735.75,787.6666667,687.25,757.75,715.5833333,665,693,697.5833333,737.4
39,21317,463.25,357.5,466.1818182,441,409.5,458.9,534.3333333,507,419.6,486.1,479.5,507,572.3636364,420.5,452.5,461.75,484.3333333,482,510.7142857,494.1428571,486.6666667,492.75,461.1,343,587.3333333,425.4166667,455,566.6666667,382.1666667,463,696,520,543,415.5,617.5,525.1428571,561.5,630,569.5555556,600.6
3,40117,504.75,491.75,576.4545455,438.75,530.5,438,470.5,597.25,442.25,519.25,578.3333333,730.5,616.3,668.5,531,546.6666667,528,673,594.8181818,580.9,508.5,493,545.6666667,657,583.25,438.3333333,539.75,656,417,580.9166667,728.5,584.75,580.75,526.5,612,583,556.25,658.6666667,530.8181818,662.3333333
5,40117,539.5,545.75,699.8333333,570.25,630.5,688,513.6666667,711.25,651.7272727,583.2727273,1237.5,908.6666667,851.625,812.3333333,987,715.4444444,575,1225.666667,686.3636364,728.5714286,621,664.25,557.8181818,546.25,512,506.3333333,552,725.5,502.7272727,639.8181818,943.6666667,707.5,898.3333333,697,858.5,775.3333333,517,975.75,692.5,784.25
6,40117,725,570.25,782,681.75,774,631,651.3333333,720,665.6666667,695.75,1015.25,829,767.0833333,768.25,826.75,679.9166667,1025.75,830.5,684.5833333,719.6666667,812.6666667,675.5,635.25,780,907.25,632,743,817.5,636.5,747.3333333,817.25,793,730.2,807.75,881.6666667,751.6666667,724,809.5,687.6666667,782.75
7,40117,633.75,669,651,621,702,633.2727273,616.25,695.75,595.25,697.5,714,954,702.3333333,647.75,817.25,621.8333333,614.75,650.5,590.6666667,754.75,649.25,567,665.25,536.25,612.5,543.5833333,588.25,640.75,523.75,736.75,912.75,763.25,734,566,706.25,678.8333333,650,706.75,615.5833333,816.0909091
8,40117,611.5,692.5,634.3636364,524,752,484.6,562.25,660.5,554.1666667,603.0833333,656.75,758,655.9166667,803,859.25,598.3333333,645.75,708.5,607.9090909,688.1666667,561,606.75,559.3,674.25,759,559.6666667,669.25,811.75,476.25,647.6666667,782.75,619.75,705.5454545,674.25,792,595,604.75,750.5,565.75,700.0833333
10,40117,488.6666667,625,500.6666667,529.3333333,552.5,518.2222222,463.6666667,472,602.5714286,589.375,1269,565,nan,492,nan,671.8,458.5,628.5,449,796,764,579.5,647.5555556,471,527.6666667,540.3,697.3333333,574.3333333,441.8888889,512.8333333,nan,nan,547.3333333,773,nan,630.5,470,nan,563,390
11,40117,906,758.5,816.0833333,734.25,924.25,792.6363636,674,897.25,815.9090909,927.5454545,855.3333333,1058.25,934.1666667,1031.5,1056.75,753.5,943,920,831.75,885.5,812.25,643.5,826.5,886.75,927.75,690.5,794.5,991,708.8333333,827.1818182,982.25,830.75,875.75,850.75,979.6666667,774,844.25,918,794.6666667,923.5
12,40117,515.75,616.75,606.4545455,651.5,582.5,595.1111111,671.25,728,620.2727273,602.1666667,682,1006,769.6363636,831.5,905.75,829.7272727,613.25,679.25,751,747.0909091,601.25,530.75,588,765,607,664.6666667,535,636.75,570.1666667,634.1,881.5,681.5,816.125,777.3333333,849,779.5,684,736.3333333,657.3,710.7
17,40117,372.5,387.75,421.5,406.25,434,364.75,427.3333333,475,370.1,403.2,370.5,369.5,453.1428571,383.6666667,418.5,346.75,348.5,411.5,399.75,415.5714286,383.5,388.6666667,437.4,363,391,279.6666667,426,423,384,583.6666667,nan,309,429.5,438,nan,531.1666667,448.5,nan,367,503.5
19,40117,678.25,786,695.5,660.5,683.3333333,661.5454545,886,663.75,711.2727273,715.9166667,776,948.5,793.3333333,693.25,769.25,700.4166667,672,792.5,717,820.5833333,700.75,649,750.4166667,756.5,712,655.25,684,916.5,621.6666667,812.25,829.3333333,795.75,798.5,730.5,879.25,743.9166667,861.75,907.25,880.8181818,827.8333333
21,40117,352.3333333,464.75,345.2857143,301,468.6666667,374.4,306.3333333,430.6666667,387.125,401.25,343.3333333,408.3333333,422.6666667,398,428,411.9,382.3333333,377.3333333,463.5,394.1,nan,377,nan,520,419,nan,nan,nan,425,377.5,nan,241,588,395,nan,421,nan,535,355,nan
22,40117,555.5,544,604.1666667,608,564,594.6363636,559.6666667,627.25,533.0833333,578.75,693.75,812,653,667.5,722.5,559.9166667,610.25,626.6666667,625.8181818,679.1818182,584.5,573.25,570.6363636,559,651.25,506.5,584,584.25,481.9090909,607.5833333,643.6666667,616.3333333,649.2727273,561,740,593.7272727,674.5,708.6666667,548.1666667,703.1
23,40117,240.5,713.25,612,415,381,386.3333333,430.3333333,472.3333333,557.5714286,487.125,637.3333333,453.25,361.6,484.3333333,769.6666667,309.1111111,409,488,357.4285714,451.8571429,nan,364,631,568,430.3333333,639,nan,nan,522.6666667,661.5,nan,690,441,587,128.3333333,452,13,642,784.6666667,92
24,40117,479,396.75,428.9,423,466.6666667,411.8888889,498.6666667,660.25,418.2222222,415.2,nan,406.5,322.5,515,nan,353.25,411,419,384,508.5,445,466.6666667,440.3,459.25,514,370.1,487.3333333,471.5,383.75,513.7142857,nan,379,426,351,nan,369.5,451,nan,513,384.5
26,40117,629.75,647.5,657.0909091,642.25,752,660.5454545,632,853.75,669.5,672.3333333,811.5,992.6666667,839.8333333,954,1019.666667,663.5833333,681.75,828.5,743.75,765.1666667,614.5,585,693.9166667,640.75,748.75,601.1666667,723.25,790.5,580.5454545,728.75,942,816.75,835.4166667,748.25,838.25,744.5,611.75,894.25,715.1666667,832.1666667
27,40217,897,718.25,857.25,591.25,843.5,794,616.75,743.5,756.0909091,693.1666667,754.25,1224.666667,741.4166667,771,826.75,803.8,899.25,748,866.3636364,772.8888889,723,643.75,716.75,870.75,817.25,695.1,608,667.75,625.7,752.25,854,894.75,806.5555556,791.5,847.3333333,764.0833333,855,768.75,754.25,799.8333333
28,40117,833.5,821.3333333,890.5454545,944,864.5,852.1818182,783.75,1143.25,839.5,913.4545455,1034.75,1358,1018.090909,1109.25,1046.666667,995.5833333,725.3333333,1226.666667,1027.888889,1013.454545,759.5,924.5,854.0833333,854.6666667,1052.75,762.8,865,1142.5,840.9166667,854,1186.75,1025.75,1067.363636,1194,973,1020.363636,951.75,1095,955,1063.545455
