subjid,date,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-NaN_cue-cond-trial.nocue
125,61317,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0
127,61317,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666
132,61317,1.0,1.0,0.9166666666666666,0.75,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
134,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
135,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
136,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,61317,1.0,1.0,0.8333333333333334,1.0,0.75,0.75,0.75,1.0,0.8333333333333334,0.8333333333333334,0.0,0.75,0.16666666666666666,0.25,0.0,0.3333333333333333,0.5,0.25,0.25,0.16666666666666666,0.75,0.75,0.9166666666666666,1.0,0.25,0.9166666666666666,1.0,0.75,0.9166666666666666,0.75,0.25,0.75,0.08333333333333333,0.25,0.0,0.08333333333333333,0.25,0.25,0.4166666666666667,0.08333333333333333
146,61317,1.0,1.0,0.8333333333333334,1.0,0.75,0.75,0.75,0.75,0.75,0.8333333333333334,0.0,0.25,0.08333333333333333,0.75,0.25,0.3333333333333333,0.5,0.5,0.25,0.16666666666666666,0.5,0.75,0.8333333333333334,1.0,0.75,0.9166666666666666,1.0,0.75,0.8333333333333334,0.8333333333333334,0.0,0.5,0.08333333333333333,0.25,0.0,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333
150,61317,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0
151,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,0.9166666666666666
154,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,0.75,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0
159,61317,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0
160,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.75,0.9166666666666666,0.75,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.5,0.9166666666666666,0.8333333333333334
162,61317,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.75,0.75,0.9166666666666666,1.0,1.0,1.0,1.0
165,61317,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.75,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,0.75,1.0,1.0,0.75,1.0,0.9166666666666666
167,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.8333333333333334,0.5,1.0,0.8333333333333334,0.75,0.5,0.75,0.6666666666666666,1.0,0.75,0.9166666666666666,0.5,1.0,0.8333333333333334,1.0,0.75,0.9166666666666666,0.9166666666666666,0.75,0.75,0.75,0.75,1.0,0.8333333333333334,1.0,1.0,0.5833333333333334,0.75
169,61417,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,1.0,0.9166666666666666,0.75,0.75,0.9166666666666666,1.0,0.75,1.0,1.0,0.75,0.8333333333333334,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0
170,61317,0.75,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666
175,61417,1.0,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0
177,61417,0.75,0.5,0.4166666666666667,0.5,0.25,0.5,0.5,0.25,0.4166666666666667,0.5,0.5,0.5,0.5,0.5,0.75,0.3333333333333333,0.25,0.5,0.25,0.5833333333333334,0.25,0.5,0.08333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.25,0.0,0.25,0.0,0.16666666666666666,0.25,0.25,0.0,0.16666666666666666
183,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,0.75,0.75,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,1.0
184,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,61317,0.75,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,0.9166666666666666,1.0,0.5,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.8333333333333334,0.5833333333333334
191,61317,1.0,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,0.75,0.9166666666666666,0.75,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,0.75,1.0,0.9166666666666666,0.75,1.0,0.75,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.75,0.75,0.9166666666666666,1.0,0.75,1.0,1.0
193,61317,1.0,1.0,0.8333333333333334,1.0,0.75,0.75,0.75,1.0,0.6666666666666666,0.8333333333333334,0.0,0.25,0.08333333333333333,0.25,0.25,0.16666666666666666,0.5,0.25,0.3333333333333333,0.16666666666666666,0.75,0.75,0.9166666666666666,1.0,0.5,0.9166666666666666,1.0,0.25,1.0,0.75,0.0,0.5,0.08333333333333333,0.25,0.0,0.25,0.25,0.0,0.08333333333333333,0.08333333333333333
196,61417,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.75,0.75,0.9166666666666666,0.75,0.75,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334
202,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.75,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666
210,61317,1.0,1.0,0.9166666666666666,1.0,0.75,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.8333333333333334,0.5,0.75,0.6666666666666666,0.75,0.0,0.9166666666666666,1.0,0.25,1.0,0.5
212,61317,0.5,1.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.75,1.0,0.75,0.8333333333333334,0.0,0.5,0.16666666666666666,0.0,0.25,0.16666666666666666,0.5,0.25,0.25,0.3333333333333333,1.0,0.75,0.8333333333333334,0.75,0.5,1.0,0.5,0.75,1.0,0.6666666666666666,0.0,0.5,0.16666666666666666,0.25,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333
214,61317,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.5,0.9166666666666666,0.25,0.25,0.9166666666666666,1.0,0.5,0.9166666666666666,1.0,0.75,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,1.0,0.5,1.0,1.0,0.75,1.0,0.9166666666666666,0.75,1.0,0.8333333333333334,0.75,1.0,1.0,0.9166666666666666
216,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,0.75,0.75,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.75,0.75,0.9166666666666666,0.8333333333333334
217,61317,1.0,1.0,0.8333333333333334,1.0,0.75,0.75,0.75,0.75,0.75,0.8333333333333334,0.0,0.0,0.08333333333333333,0.25,0.25,0.16666666666666666,0.5,0.25,0.25,0.25,1.0,0.75,0.9166666666666666,1.0,0.5,1.0,1.0,0.75,1.0,0.6666666666666666,0.0,0.5,0.08333333333333333,0.25,0.0,0.25,0.25,0.0,0.08333333333333333,0.08333333333333333
219,61417,0.75,0.5,0.9166666666666666,1.0,0.0,0.75,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,1.0,0.75,0.75,0.75,0.0,0.16666666666666666,0.6666666666666666,0.25,1.0,0.3333333333333333,0.5,0.25,0.08333333333333333,0.5,0.75,0.3333333333333333,0.5,0.25,0.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.25
228,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,0.75,1.0,0.9166666666666666,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666
231,61317,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0
235,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,61317,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,0.8333333333333334,1.0,0.75,0.8333333333333334,1.0,0.75,1.0,0.75,0.75,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5833333333333334,1.0,0.75,1.0,1.0,0.75,0.9166666666666666,0.6666666666666666
243,61317,1.0,1.0,0.75,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.75,0.75,0.8333333333333334,0.8333333333333334
244,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0
245,61317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,61317,1.0,0.5,0.8333333333333334,0.5,1.0,0.6666666666666666,0.75,1.0,0.75,1.0,1.0,0.75,0.9166666666666666,0.75,0.75,0.9166666666666666,0.75,0.75,0.6666666666666666,0.9166666666666666,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.9166666666666666,0.9166666666666666,0.5,1.0,0.75,0.75,0.75,0.8333333333333334,1.0,0.75,0.75,0.75
250,61317,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,0.8333333333333334,0.75,1.0,1.0,1.0,0.75,0.9166666666666666,0.75,0.25,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.75,1.0,0.9166666666666666,0.9166666666666666
260,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.25,0.9166666666666666,1.0,0.5,1.0,0.75,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.5,0.9166666666666666,0.9166666666666666
264,61417,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666
267,61417,1.0,0.75,0.8333333333333334,0.5,0.75,0.75,0.75,1.0,0.75,0.8333333333333334,1.0,0.5,0.6666666666666666,0.25,1.0,0.75,0.75,0.75,0.5833333333333334,0.5833333333333334,0.75,0.25,0.8333333333333334,0.75,0.75,0.9166666666666666,0.5,1.0,0.8333333333333334,0.6666666666666666,0.25,0.75,0.5833333333333334,0.75,0.25,0.5,0.25,0.25,0.6666666666666666,0.4166666666666667
270,61417,0.75,0.75,0.5833333333333334,0.75,1.0,0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.8333333333333334,0.75,0.75,0.5833333333333334,1.0,0.5,0.9166666666666666,0.75,1.0,1.0,0.75,0.75,1.0,0.9166666666666666,0.5,0.75,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,1.0,0.5,0.75,1.0,0.5,0.6666666666666666,0.3333333333333333
274,61417,1.0,1.0,0.6666666666666666,1.0,0.75,0.8333333333333334,0.75,1.0,1.0,0.8333333333333334,0.75,0.5,0.75,0.5,0.75,0.6666666666666666,0.75,0.25,0.75,0.6666666666666666,1.0,0.75,0.6666666666666666,0.5,0.5,0.8333333333333334,0.75,1.0,0.8333333333333334,0.8333333333333334,0.75,0.25,0.5,0.75,0.5,0.75,1.0,0.25,0.5833333333333334,0.5
277,61317,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
279,61317,1.0,1.0,0.8333333333333334,0.75,1.0,0.8333333333333334,1.0,1.0,0.75,0.8333333333333334,1.0,1.0,0.8333333333333334,0.75,1.0,0.9166666666666666,0.75,0.5,0.75,0.75,0.75,0.75,0.8333333333333334,1.0,0.75,0.8333333333333334,1.0,0.5,0.8333333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666
287,61417,1.0,1.0,0.8333333333333334,0.75,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,1.0,0.5,0.75,0.5,0.75,0.9166666666666666,1.0,1.0,0.75,1.0,1.0,0.75,0.9166666666666666,0.75,0.75,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,0.75,0.25,0.5,0.9166666666666666,0.9166666666666666
289,61417,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,61417,0.75,0.75,0.6666666666666666,0.75,0.75,0.5833333333333334,0.5,0.25,0.8333333333333334,0.6666666666666666,0.25,0.75,0.6666666666666666,0.75,0.75,0.5,0.75,0.75,0.6666666666666666,0.75,0.0,0.75,0.6666666666666666,0.5,0.75,0.3333333333333333,0.75,0.0,0.4166666666666667,0.3333333333333333,0.0,0.5,0.3333333333333333,0.75,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
2,21417,1.0,0.5,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.5,0.0,0.75,0.75,0.5,1.0,0.75,0.5,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.5,1.0,0.8333333333333334
3,21317,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,1.0,0.5,0.75,0.9166666666666666,1.0,0.5,1.0,0.75,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.75,1.0,1.0,0.9166666666666666,0.5,0.5,0.75,0.75,0.5,0.8333333333333334,1.0,0.75,0.9166666666666666,0.6666666666666666
4,21317,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,0.9166666666666666,0.5,0.5,1.0,0.25,0.75,0.9166666666666666,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,0.8333333333333334,0.5,0.75,0.75,1.0,0.75,0.8333333333333334,0.6666666666666666
5,21317,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,0.5,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334
8,21317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,0.9166666666666666
12,21317,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,0.75,1.0,1.0,0.75,1.0,0.9166666666666666
13,21317,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.9166666666666666,0.9166666666666666,0.75,1.0,0.8333333333333334,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.75,0.8333333333333334,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0
14,21317,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,0.75,0.75,1.0,0.75,1.0,0.8333333333333334,1.0,0.5,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9166666666666666,0.75,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.8333333333333334,0.75,0.75,0.75,1.0,0.75,0.75,0.8333333333333334
15,21317,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334
16,21317,1.0,1.0,1.0,1.0,0.75,0.8333333333333334,0.75,1.0,0.9166666666666666,0.9166666666666666,1.0,0.75,0.6666666666666666,0.75,1.0,1.0,0.75,0.75,0.8333333333333334,0.5833333333333334,1.0,1.0,0.9166666666666666,1.0,0.75,1.0,0.75,1.0,0.9166666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,1.0,0.8333333333333334,1.0,0.75,0.75,0.6666666666666666
